"E_km","N_km"
961.171545636859,6172.48161144124
966.171545636859,6172.48161144124
971.171545636859,6172.48161144124
976.171545636859,6172.48161144124
981.171545636859,6172.48161144124
986.171545636859,6172.48161144124
991.171545636859,6172.48161144124
641.171545636859,6177.48161144124
646.171545636859,6177.48161144124
651.171545636859,6177.48161144124
656.171545636859,6177.48161144124
661.171545636859,6177.48161144124
666.171545636859,6177.48161144124
671.171545636859,6177.48161144124
676.171545636859,6177.48161144124
681.171545636859,6177.48161144124
686.171545636859,6177.48161144124
691.171545636859,6177.48161144124
696.171545636859,6177.48161144124
701.171545636859,6177.48161144124
706.171545636859,6177.48161144124
711.171545636859,6177.48161144124
716.171545636859,6177.48161144124
721.171545636859,6177.48161144124
726.171545636859,6177.48161144124
731.171545636859,6177.48161144124
736.171545636859,6177.48161144124
741.171545636859,6177.48161144124
746.171545636859,6177.48161144124
751.171545636859,6177.48161144124
756.171545636859,6177.48161144124
761.171545636859,6177.48161144124
766.171545636859,6177.48161144124
771.171545636859,6177.48161144124
776.171545636859,6177.48161144124
781.171545636859,6177.48161144124
786.171545636859,6177.48161144124
791.171545636859,6177.48161144124
796.171545636859,6177.48161144124
801.171545636859,6177.48161144124
806.171545636859,6177.48161144124
811.171545636859,6177.48161144124
816.171545636859,6177.48161144124
821.171545636859,6177.48161144124
826.171545636859,6177.48161144124
831.171545636859,6177.48161144124
836.171545636859,6177.48161144124
841.171545636859,6177.48161144124
846.171545636859,6177.48161144124
851.171545636859,6177.48161144124
856.171545636859,6177.48161144124
861.171545636859,6177.48161144124
866.171545636859,6177.48161144124
871.171545636859,6177.48161144124
876.171545636859,6177.48161144124
881.171545636859,6177.48161144124
886.171545636859,6177.48161144124
891.171545636859,6177.48161144124
896.171545636859,6177.48161144124
901.171545636859,6177.48161144124
906.171545636859,6177.48161144124
911.171545636859,6177.48161144124
916.171545636859,6177.48161144124
921.171545636859,6177.48161144124
926.171545636859,6177.48161144124
931.171545636859,6177.48161144124
936.171545636859,6177.48161144124
941.171545636859,6177.48161144124
946.171545636859,6177.48161144124
951.171545636859,6177.48161144124
956.171545636859,6177.48161144124
961.171545636859,6177.48161144124
966.171545636859,6177.48161144124
971.171545636859,6177.48161144124
976.171545636859,6177.48161144124
981.171545636859,6177.48161144124
986.171545636859,6177.48161144124
991.171545636859,6177.48161144124
996.171545636859,6177.48161144124
641.171545636859,6182.48161144124
646.171545636859,6182.48161144124
651.171545636859,6182.48161144124
656.171545636859,6182.48161144124
661.171545636859,6182.48161144124
666.171545636859,6182.48161144124
671.171545636859,6182.48161144124
676.171545636859,6182.48161144124
681.171545636859,6182.48161144124
686.171545636859,6182.48161144124
691.171545636859,6182.48161144124
696.171545636859,6182.48161144124
701.171545636859,6182.48161144124
706.171545636859,6182.48161144124
711.171545636859,6182.48161144124
716.171545636859,6182.48161144124
721.171545636859,6182.48161144124
726.171545636859,6182.48161144124
731.171545636859,6182.48161144124
736.171545636859,6182.48161144124
741.171545636859,6182.48161144124
746.171545636859,6182.48161144124
751.171545636859,6182.48161144124
756.171545636859,6182.48161144124
761.171545636859,6182.48161144124
766.171545636859,6182.48161144124
771.171545636859,6182.48161144124
776.171545636859,6182.48161144124
781.171545636859,6182.48161144124
786.171545636859,6182.48161144124
791.171545636859,6182.48161144124
796.171545636859,6182.48161144124
801.171545636859,6182.48161144124
806.171545636859,6182.48161144124
811.171545636859,6182.48161144124
816.171545636859,6182.48161144124
821.171545636859,6182.48161144124
826.171545636859,6182.48161144124
831.171545636859,6182.48161144124
836.171545636859,6182.48161144124
841.171545636859,6182.48161144124
846.171545636859,6182.48161144124
851.171545636859,6182.48161144124
856.171545636859,6182.48161144124
861.171545636859,6182.48161144124
866.171545636859,6182.48161144124
871.171545636859,6182.48161144124
876.171545636859,6182.48161144124
881.171545636859,6182.48161144124
886.171545636859,6182.48161144124
891.171545636859,6182.48161144124
896.171545636859,6182.48161144124
901.171545636859,6182.48161144124
906.171545636859,6182.48161144124
911.171545636859,6182.48161144124
916.171545636859,6182.48161144124
921.171545636859,6182.48161144124
926.171545636859,6182.48161144124
931.171545636859,6182.48161144124
936.171545636859,6182.48161144124
941.171545636859,6182.48161144124
946.171545636859,6182.48161144124
951.171545636859,6182.48161144124
956.171545636859,6182.48161144124
961.171545636859,6182.48161144124
966.171545636859,6182.48161144124
971.171545636859,6182.48161144124
976.171545636859,6182.48161144124
981.171545636859,6182.48161144124
986.171545636859,6182.48161144124
991.171545636859,6182.48161144124
996.171545636859,6182.48161144124
1001.17154563686,6182.48161144124
1006.17154563686,6182.48161144124
1011.17154563686,6182.48161144124
1016.17154563686,6182.48161144124
1021.17154563686,6182.48161144124
1026.17154563686,6182.48161144124
1031.17154563686,6182.48161144124
641.171545636859,6187.48161144124
646.171545636859,6187.48161144124
651.171545636859,6187.48161144124
656.171545636859,6187.48161144124
661.171545636859,6187.48161144124
666.171545636859,6187.48161144124
671.171545636859,6187.48161144124
676.171545636859,6187.48161144124
681.171545636859,6187.48161144124
686.171545636859,6187.48161144124
691.171545636859,6187.48161144124
696.171545636859,6187.48161144124
701.171545636859,6187.48161144124
706.171545636859,6187.48161144124
711.171545636859,6187.48161144124
716.171545636859,6187.48161144124
721.171545636859,6187.48161144124
726.171545636859,6187.48161144124
731.171545636859,6187.48161144124
736.171545636859,6187.48161144124
741.171545636859,6187.48161144124
746.171545636859,6187.48161144124
751.171545636859,6187.48161144124
756.171545636859,6187.48161144124
761.171545636859,6187.48161144124
766.171545636859,6187.48161144124
771.171545636859,6187.48161144124
776.171545636859,6187.48161144124
781.171545636859,6187.48161144124
786.171545636859,6187.48161144124
791.171545636859,6187.48161144124
796.171545636859,6187.48161144124
801.171545636859,6187.48161144124
806.171545636859,6187.48161144124
811.171545636859,6187.48161144124
816.171545636859,6187.48161144124
821.171545636859,6187.48161144124
826.171545636859,6187.48161144124
831.171545636859,6187.48161144124
836.171545636859,6187.48161144124
841.171545636859,6187.48161144124
846.171545636859,6187.48161144124
851.171545636859,6187.48161144124
856.171545636859,6187.48161144124
861.171545636859,6187.48161144124
866.171545636859,6187.48161144124
871.171545636859,6187.48161144124
876.171545636859,6187.48161144124
881.171545636859,6187.48161144124
886.171545636859,6187.48161144124
891.171545636859,6187.48161144124
896.171545636859,6187.48161144124
901.171545636859,6187.48161144124
906.171545636859,6187.48161144124
911.171545636859,6187.48161144124
916.171545636859,6187.48161144124
921.171545636859,6187.48161144124
926.171545636859,6187.48161144124
931.171545636859,6187.48161144124
936.171545636859,6187.48161144124
941.171545636859,6187.48161144124
946.171545636859,6187.48161144124
951.171545636859,6187.48161144124
956.171545636859,6187.48161144124
961.171545636859,6187.48161144124
966.171545636859,6187.48161144124
971.171545636859,6187.48161144124
976.171545636859,6187.48161144124
981.171545636859,6187.48161144124
986.171545636859,6187.48161144124
991.171545636859,6187.48161144124
996.171545636859,6187.48161144124
1001.17154563686,6187.48161144124
1006.17154563686,6187.48161144124
1011.17154563686,6187.48161144124
1016.17154563686,6187.48161144124
1021.17154563686,6187.48161144124
1026.17154563686,6187.48161144124
1031.17154563686,6187.48161144124
636.171545636859,6192.48161144124
641.171545636859,6192.48161144124
646.171545636859,6192.48161144124
651.171545636859,6192.48161144124
656.171545636859,6192.48161144124
661.171545636859,6192.48161144124
666.171545636859,6192.48161144124
671.171545636859,6192.48161144124
676.171545636859,6192.48161144124
681.171545636859,6192.48161144124
686.171545636859,6192.48161144124
691.171545636859,6192.48161144124
696.171545636859,6192.48161144124
701.171545636859,6192.48161144124
706.171545636859,6192.48161144124
711.171545636859,6192.48161144124
716.171545636859,6192.48161144124
721.171545636859,6192.48161144124
726.171545636859,6192.48161144124
731.171545636859,6192.48161144124
736.171545636859,6192.48161144124
741.171545636859,6192.48161144124
746.171545636859,6192.48161144124
751.171545636859,6192.48161144124
756.171545636859,6192.48161144124
761.171545636859,6192.48161144124
766.171545636859,6192.48161144124
771.171545636859,6192.48161144124
776.171545636859,6192.48161144124
781.171545636859,6192.48161144124
786.171545636859,6192.48161144124
791.171545636859,6192.48161144124
796.171545636859,6192.48161144124
801.171545636859,6192.48161144124
806.171545636859,6192.48161144124
811.171545636859,6192.48161144124
816.171545636859,6192.48161144124
821.171545636859,6192.48161144124
826.171545636859,6192.48161144124
831.171545636859,6192.48161144124
836.171545636859,6192.48161144124
841.171545636859,6192.48161144124
846.171545636859,6192.48161144124
851.171545636859,6192.48161144124
856.171545636859,6192.48161144124
861.171545636859,6192.48161144124
866.171545636859,6192.48161144124
871.171545636859,6192.48161144124
876.171545636859,6192.48161144124
881.171545636859,6192.48161144124
886.171545636859,6192.48161144124
891.171545636859,6192.48161144124
896.171545636859,6192.48161144124
901.171545636859,6192.48161144124
906.171545636859,6192.48161144124
911.171545636859,6192.48161144124
916.171545636859,6192.48161144124
921.171545636859,6192.48161144124
926.171545636859,6192.48161144124
931.171545636859,6192.48161144124
936.171545636859,6192.48161144124
941.171545636859,6192.48161144124
946.171545636859,6192.48161144124
951.171545636859,6192.48161144124
956.171545636859,6192.48161144124
961.171545636859,6192.48161144124
966.171545636859,6192.48161144124
971.171545636859,6192.48161144124
976.171545636859,6192.48161144124
981.171545636859,6192.48161144124
986.171545636859,6192.48161144124
991.171545636859,6192.48161144124
996.171545636859,6192.48161144124
1001.17154563686,6192.48161144124
1006.17154563686,6192.48161144124
1011.17154563686,6192.48161144124
1016.17154563686,6192.48161144124
1021.17154563686,6192.48161144124
1026.17154563686,6192.48161144124
1031.17154563686,6192.48161144124
1036.17154563686,6192.48161144124
636.171545636859,6197.48161144124
641.171545636859,6197.48161144124
646.171545636859,6197.48161144124
651.171545636859,6197.48161144124
656.171545636859,6197.48161144124
661.171545636859,6197.48161144124
666.171545636859,6197.48161144124
671.171545636859,6197.48161144124
676.171545636859,6197.48161144124
681.171545636859,6197.48161144124
686.171545636859,6197.48161144124
691.171545636859,6197.48161144124
696.171545636859,6197.48161144124
701.171545636859,6197.48161144124
706.171545636859,6197.48161144124
711.171545636859,6197.48161144124
716.171545636859,6197.48161144124
721.171545636859,6197.48161144124
726.171545636859,6197.48161144124
731.171545636859,6197.48161144124
736.171545636859,6197.48161144124
741.171545636859,6197.48161144124
746.171545636859,6197.48161144124
751.171545636859,6197.48161144124
756.171545636859,6197.48161144124
761.171545636859,6197.48161144124
766.171545636859,6197.48161144124
771.171545636859,6197.48161144124
776.171545636859,6197.48161144124
781.171545636859,6197.48161144124
786.171545636859,6197.48161144124
791.171545636859,6197.48161144124
796.171545636859,6197.48161144124
801.171545636859,6197.48161144124
806.171545636859,6197.48161144124
811.171545636859,6197.48161144124
816.171545636859,6197.48161144124
821.171545636859,6197.48161144124
826.171545636859,6197.48161144124
831.171545636859,6197.48161144124
836.171545636859,6197.48161144124
841.171545636859,6197.48161144124
846.171545636859,6197.48161144124
851.171545636859,6197.48161144124
856.171545636859,6197.48161144124
861.171545636859,6197.48161144124
866.171545636859,6197.48161144124
871.171545636859,6197.48161144124
876.171545636859,6197.48161144124
881.171545636859,6197.48161144124
886.171545636859,6197.48161144124
891.171545636859,6197.48161144124
896.171545636859,6197.48161144124
901.171545636859,6197.48161144124
906.171545636859,6197.48161144124
911.171545636859,6197.48161144124
916.171545636859,6197.48161144124
921.171545636859,6197.48161144124
926.171545636859,6197.48161144124
931.171545636859,6197.48161144124
936.171545636859,6197.48161144124
941.171545636859,6197.48161144124
946.171545636859,6197.48161144124
951.171545636859,6197.48161144124
956.171545636859,6197.48161144124
961.171545636859,6197.48161144124
966.171545636859,6197.48161144124
971.171545636859,6197.48161144124
976.171545636859,6197.48161144124
981.171545636859,6197.48161144124
986.171545636859,6197.48161144124
991.171545636859,6197.48161144124
996.171545636859,6197.48161144124
1001.17154563686,6197.48161144124
